front;back
Quem deve participar da seleção dos EPIs?;A organização, com participação do SESMT (quando houver), ouvidos os empregados usuários e a CIPA.
V ou F: Os empregados usuários devem participar da seleção do EPI.;Verdadeiro. A norma exige expressamente a participação dos empregados usuários no processo de seleção.
Como é composta a nomenclatura de um EPI?;Três partes: Identificação + Parte do corpo protegida + Riscos contra os quais oferece proteção.
O que é EPC (Equipamento de Proteção Coletiva)?;Medida de prevenção implementada no ambiente para reduzir ou controlar riscos, independente da ação do trabalhador (proteção passiva).
Qual a diferença fundamental entre EPC e EPI?;EPC é proteção passiva (funciona sem ação do trabalhador), EPI é proteção ativa (depende do trabalhador usá-lo corretamente).
V ou F: Extintor de incêndio é EPC.;Falso. Não elimina nem reduz riscos, apenas mitiga consequências após o princípio de incêndio.
V ou F: Chuveiro de emergência e lava-olhos são EPCs.;Falso. São medidas de primeiros socorros, usados após a exposição — não eliminam nem reduzem o risco.
V ou F: Linha de vida é EPC.;Falso. Faz parte do SPIQ (Sistema de Proteção Individual contra Quedas), conforme NR-35.
V ou F: A gaiola da escada fixa vertical é EPC.;Falso. Não elimina nem reduz o risco de queda, pode até provocar dano maior e dificultar o resgate.
Cite 3 exemplos verdadeiros de EPC.;Sistema guarda-corpo/rodapé, sistema de exaustão, enclausuramento de fontes de ruído.
V ou F: Um EPC pode proteger apenas um trabalhador.;Verdadeiro. Apesar do nome 'coletiva', pode alcançar um único trabalhador (ex: encamisamento do tubulão).
O que é suspensão inerte?;Consequência da queda com uso de cinto de segurança quando o trabalhador permanece suspenso por longo período, podendo causar danos à saúde.
V ou F: Treinamentos e procedimentos são medidas de proteção coletiva.;Falso. São medidas administrativas, complementares à proteção coletiva, que dependem de fatores comportamentais.
O que são riscos residuais para fins de EPI?;Riscos que permanecem após a implantação de todas as medidas de prevenção possíveis, contra os quais o EPI oferece proteção.
Qual Convenção da OIT fundamenta a assessoria do SESMT na seleção de EPI?;Convenção 161 — Serviços de Saúde no Trabalho, art. 5º, alínea 'e'.
V ou F: EPIs protegem contra riscos mecânicos de máquinas.;Falso. A proteção contra movimentos perigosos de máquinas deve ser coletiva (ex: enclausuramento da zona de perigo).
Por que luvas de malha de aço não devem ser usadas em serras e máquinas rotativas?;Porque o movimento perigoso pode aprisionar a luva, potencializando consequências como esmagamento e amputação.
O que é protetor auditivo?;Barreira acústica que protege o sistema auditivo contra ruído excessivo no ambiente de trabalho.
A eficácia do protetor auditivo depende apenas da qualidade do EPI?;Não. Depende também da adequação do tamanho ao conduto auditivo e da correta inserção pelo trabalhador.
Qual norma técnica trata do cálculo da atenuação de protetores auditivos?;ABNT NBR 16077:2021 — com métodos simples e longo.
O que é o método longo de cálculo da atenuação?;Considera a atenuação do protetor auditivo em bandas de oitava, de 125 Hz até 8 kHz.
O que é vestimenta condutiva?;Vestimenta com continuidade elétrica em todas as partes (gaiola de Faraday) para proteção contra choques elétricos em redes energizadas.
V ou F: O EPI pode introduzir novos riscos ao trabalhador.;Verdadeiro. Ex: vestimenta condutiva pode causar sobrecarga térmica, protetor tipo concha pode reduzir percepção de alarmes.
Quando o EPI deve ser fornecido em situações de emergência?;Ex: vazamento de amônia em frigorífico — trabalhadores devem usar máscara com filtro ou equipamento de respiração autônomo.
O que são medidas administrativas ou de organização do trabalho?;Alteração de layout, introdução de procedimentos, rodízios, pausas ou redução de jornada para diminuir exposição ao risco.
Qual a relação entre o CA e a vedação facial de respiradores?;O CA garante que o meio filtrante atende às especificações, mas não assegura a vedação — esta depende de ensaio individual (fit test).
O que é ensaio de vedação (fit test)?;Teste individual realizado no trabalhador para verificar se o respirador com contato facial veda corretamente em seu rosto.
V ou F: Todo respirador com contato facial exige ensaio de vedação.;Verdadeiro. Cada trabalhador deve realizar o fit test antes do uso.
O que pode prejudicar a vedação de um respirador facial?;Pelos faciais (barba), rugas ou cicatrizes na área de contato com o rosto.
V ou F: Meias de segurança precisam de CA.;Não. Meias têm sua conformidade atestada por Termo de Responsabilidade emitido pelo fabricante ou importador.
O que é PPR?;Programa de Proteção Respiratória: conjunto de medidas práticas e administrativas para organizações que fornecem proteção respiratória.
O que é PCA?;Programa de Conservação Auditiva: conjunto de medidas práticas e administrativas para organizações que fornecem proteção auditiva.
V ou F: O empregador pode descontar do salário o custo do EPI danificado pelo empregado.;Sim, se houver acordo prévio ou dolo do empregado, conforme art. 462, §1º da CLT.
Quem arca com os custos do EPI?;O empregador. O fornecimento é gratuito ao trabalhador.
V ou F: Cortar as pontas dos dedos da luva é prática aceitável.;Falso. Qualquer alteração na integridade do EPI o descaracteriza e é situação irregular.
O que é sistema biométrico para fins da NR-6?;Sistema que analisa características físicas (impressão digital, reconhecimento facial, íris) para identificar de forma inequívoca um indivíduo.
V ou F: O EPI atua sobre o risco.;Falso. O EPI não atua sobre o risco, age como barreira para reduzir ou eliminar a lesão decorrente da exposição.
V ou F: Se o EPI falhar, o trabalhador fica sem nenhuma proteção.;Verdadeiro. É a última barreira entre o trabalhador e o risco — por isso é medida precária.
Qual Portaria aprovou a redação vigente da NR-6?;Portaria MTP 2.175, de 28 de julho de 2022.
V ou F: Sinalização como cones e fitas zebradas são EPCs.;Falso. São meras sinalizações, não oferecem proteção contra riscos.
V ou F: Corrimão é EPC.;Falso, segundo o texto de referência — não elimina nem controla riscos no ambiente.
Qual a diferença entre proteção ativa e passiva?;Passiva (EPC): funciona independentemente da ação do trabalhador. Ativa (EPI): depende do trabalhador usar corretamente.
V ou F: O kit de primeiros socorros é EPC.;Falso. É medida de socorro pós-acidente, não elimina nem controla riscos.
A quem se aplica a NR-6?;Organizações que adquiram EPI, trabalhadores que os utilizem, fabricantes e importadores de EPI.
V ou F: A NR-6 usa o termo 'trabalhadores', abrangendo também terceirizados.;Verdadeiro. O termo trabalhadores inclui empregados da organização e trabalhadores de contratadas.
Qual a relação entre EPI e a NR-9?;A identificação da forma de apresentação do agente químico (poeira, fumos etc.) é fundamental para a seleção da proteção respiratória adequada.
V ou F: O empregador deve adquirir amostras de EPI para testes com trabalhadores antes da compra.;Sim, é recomendado para verificar viabilidade de uso e funcionalidade na prática.
Quando o cinto de segurança pode se tornar um risco?;Se após a queda o trabalhador ficar suspenso por longo período, podendo sofrer consequências da suspensão inerte.
Quais EPI contra agentes biológicos constam no Anexo I da NR-6?;Apenas luvas. Outros dispositivos (vestimentas, capuzes) podem servir como barreira, mas sem certificação específica por CA.
V ou F: O protetor solar é EPI.;Não consta no Anexo I da NR-6 como EPI. Na NR-31 (rural) é classificado como dispositivo de proteção pessoal, não como EPI.
Quais EPIs protegem contra radiações ionizantes conforme Anexo I?;Apenas luvas. Outros dispositivos podem ser usados, mas sem CA específico para radiações ionizantes.
O que acontece se o empregador modificar um EPI?;Qualquer alteração na integridade do EPI que não seja feita pelo fabricante o descaracteriza como tal.
V ou F: Dispositivos de EPIs conjugados devem proteger contra o mesmo risco.;Verdadeiro, conforme Portaria 672/2021.
Qual a norma que disciplina EPIs conjugados com calçado + vestimenta?;As conexões e junções devem ser avaliadas conforme ISO 16602:2007 (Portaria 672/2021).
V ou F: O empregador tem a última palavra na seleção do EPI.;Sim, a decisão é técnica do empregador/SESMT, mas deve considerar a opinião dos trabalhadores usuários.
O que é atenuação de protetor auditivo?;Diferença algébrica do nível de pressão sonora na orelha com e sem protetor.
Por que o sistema de gestão baseado só em EPI é precário?;Porque o EPI depende do fator humano — quanto mais dependente das pessoas, mais frágil o controle.
Quais vazamentos acústicos afetam protetores auditivos?;Transmissão via ossos e tecidos, vibrações do protetor, transmissão pelo material, vazamento no contato com a cabeça.
V ou F: A OSHA (EUA) considera a gaiola como proteção adequada contra queda.;Falso. Desde 2018, a OSHA exige sistema de proteção individual contra queda nas escadas fixas verticais.
Qual a validade do CA?;É definida no processo de emissão/renovação. A renovação é validação do CA existente, não gera novo número.
V ou F: Validade do CA é o mesmo que validade do produto (EPI).;Falso. São coisas distintas — a validade do produto é informação obrigatória pelo fornecedor, conforme Código de Defesa do Consumidor.
V ou F: O uso do amianto crisotila é permitido no Brasil.;Falso. O STF proibiu em 2017 o uso de qualquer tipo de amianto em todo o País.
Qual responsabilidade do empregador quanto à higienização da vestimenta de trabalho?;Deve higienizar quando forem necessários procedimentos ou produtos diferentes dos de uso comum (art. 456-A, CLT).
O que são radionuclídeos no contexto de EPI?;Partículas radioativas de elementos químicos que emitem radiação ionizante (ex: Iodo 131, Tecnécio 99), usados em medicina nuclear.
V ou F: É obrigatória a emissão do CA em língua portuguesa.;Verdadeiro. Art. 13 da CF/88 determina que a língua portuguesa é o idioma oficial.
Quais os critérios de seleção de EPI devem ser considerados?;Adequação ao risco, atenuação oferecida, conforto, funcionalidade, opinião dos trabalhadores, e existência de CA válido.
O que a Portaria 672/2021 determina sobre dispositivos de ligação de EPI?;Devem ser concebidos e fabricados de forma que não diminuam o nível de proteção do equipamento.
V ou F: A NR-6 exige que EPIs para face e olhos restrinjam minimamente o campo visual.;Verdadeiro. Devem restringir o mínimo possível e ter dispositivos antiem baçamento se necessário.
V ou F: Relatórios de ensaio de laboratórios estrangeiros são aceitos para CA.;Sim, desde que o laboratório seja acreditado por organismo signatário do IAAC ou ILAC.
Qual norma técnica trata de cremes protetores de segurança?;ABNT NBR 16276:2018 — Cremes protetores de segurança: requisitos e métodos de ensaio.
V ou F: EPI com dispositivo de regulagem deve ter mecanismo que impeça alteração involuntária.;Verdadeiro. Deve impedir alteração involuntária após ajuste pelo trabalhador.
Qual a responsabilidade do trabalhador quanto ao EPI?;Usar corretamente durante toda exposição ao risco, limpar, conservar, guardar, comunicar danos, e devolver ao sair da empresa.
O que ocorre se o trabalhador danifica intencionalmente o EPI?;Pode sofrer desconto salarial (art. 462 CLT) e constitui ato faltoso passível de sanção disciplinar.
V ou F: O EPI deve ser fornecido gratuitamente ao trabalhador.;Verdadeiro. O custo é integralmente do empregador.
Qual a diferença entre eficácia e eficiência de um EPI?;Eficácia: extensão em que resultados planejados são alcançados. Eficiência: relação entre resultado alcançado e recursos utilizados.
V ou F: Uso simultâneo de EPIs é o mesmo que EPI conjugado.;Falso. EPI conjugado é fabricado como unidade com CA único, uso simultâneo são EPIs independentes usados ao mesmo tempo.
O que é zona auditiva para avaliação de ruído?;Região do espaço delimitada por raio de 150 mm (±50 mm) medido a partir da entrada do canal auditivo.
