front;back
V ou F: Armazenamento de inflamáveis em quantidade inferior a 200 litros gera periculosidade.;FALSO (regra geral). Armazenamento de até 200 litros (tambor padrão) em local adequado não caracteriza área de risco, conforme NR-16.
Quais atividades com radiações ionizantes geram periculosidade?;Produção, transporte, manuseio, armazenamento e operação de equipamentos com fontes radioativas seladas/não seladas.
V ou F: O fundamento legal da periculosidade por radiações ionizantes está no art. 193 da CLT.;FALSO. Não consta no art. 193. O fundamento está em portarias do MTE e na jurisprudência consolidada (OJ-SDI1-345 do TST).
Qual é o teor da OJ-SDI1-345 do TST sobre radiações ionizantes?;A exposição a radiações ionizantes enseja o pagamento do adicional de periculosidade, com base na Portaria do MTE.
Quais profissionais tipicamente recebem periculosidade por radiações ionizantes?;Operadores de radiografia industrial, técnicos em medicina nuclear, trabalhadores com gamagrafia e radiologia.
O que é o Sistema Elétrico de Potência (SEP)?;Conjunto de instalações para geração, transmissão e distribuição de energia elétrica até a medição (inclusive).
O que é o Sistema Elétrico de Consumo (SEC)?;Instalações elétricas após o ponto de medição/entrega da concessionária, ou seja, as instalações internas do consumidor.
V ou F: Todos que trabalham com energia elétrica recebem adicional de periculosidade.;FALSO. É necessário que o trabalho seja em sistema elétrico de potência ou de consumo em condições de risco, conforme Anexo 4 da NR-16.
O que é Zona de Risco (Zr) no contexto da NR-16 e energia elétrica?;Entorno de parte condutora energizada, não segregada, acessível, onde há risco de choque elétrico. Restrita a profissionais autorizados e com medidas especiais.
O que é Zona Controlada (Zc)?;Entorno de parte condutora energizada, não segregada, cuja aproximação só é permitida a profissionais autorizados, com dimensões definidas pelo nível de tensão.
V ou F: O eletricista que trabalha exclusivamente em instalações desenergizadas recebe periculosidade.;FALSO (regra geral). Se as instalações estão efetivamente desenergizadas e sem risco, não se caracteriza periculosidade.
Quais atividades com energia elétrica geram periculosidade no SEP?;Construção, operação, manutenção, inspeção em linhas e equipamentos energizados (ou na proximidade) do SEP.
V ou F: O Decreto 93.412/1986 que regulamentava a Lei 7.369/1985 ainda está em vigor.;FALSO. Foi revogado tacitamente pela Lei 12.740/2012 e expressamente pelo Decreto 9.917/2019.
Qual lei incluiu energia elétrica como atividade perigosa na CLT?;A Lei 12.740/2012 incluiu a energia elétrica no art. 193 da CLT, revogando a Lei 7.369/1985.
Quais trabalhadores da área de segurança pessoal/patrimonial têm direito à periculosidade?;Vigilantes, seguranças e trabalhadores expostos a roubos ou outras espécies de violência física nas atividades de segurança.
V ou F: Qualquer vigilante tem direito ao adicional de periculosidade.;VERDADEIRO (em regra). A Lei 12.740/2012 incluiu segurança pessoal/patrimonial no art. 193, abrangendo vigilantes em geral.
Qual a base legal da periculosidade para vigilantes?;Art. 193, inciso II, da CLT (incluído pela Lei 12.740/2012) e Anexo 3 da NR-16.
V ou F: Porteiro de edifício residencial sem função de vigilância recebe periculosidade.;FALSO. É necessário que a atividade envolva segurança pessoal ou patrimonial com exposição a risco de violência física.
V ou F: Bombeiros civis têm direito ao adicional de periculosidade.;VERDADEIRO. A Lei 11.901/2009 assegura o adicional de periculosidade aos bombeiros civis.
Qual lei garante periculosidade aos bombeiros civis?;Lei 11.901/2009, que dispõe sobre a profissão de bombeiro civil.
Como é calculado o adicional de periculosidade?;30% × salário-base (sem gratificações, prêmios ou participação nos lucros).
V ou F: O adicional de periculosidade integra a remuneração para cálculo de férias e 13º.;VERDADEIRO. O adicional de periculosidade integra o cálculo de férias, 13º salário, FGTS e aviso prévio.
V ou F: O adicional de periculosidade integra a base de cálculo de horas extras.;VERDADEIRO. Conforme Súmula 132, II, do TST, o adicional de periculosidade integra a base de cálculo de horas extras.
V ou F: O adicional de periculosidade pode ser pago de forma proporcional ao tempo de exposição.;FALSO. É sempre 30% integral. Não existe pagamento proporcional na legislação vigente.
Quando cessa o pagamento do adicional de periculosidade?;Quando eliminada a condição de risco, por remoção do trabalhador da área de risco ou eliminação do agente perigoso.
O empregado que for removido da área de risco mantém o adicional?;Não. O adicional de periculosidade só é devido enquanto perdurar a exposição ao risco.
V ou F: O adicional de periculosidade possui natureza salarial.;VERDADEIRO. Tem natureza salarial, integrando a remuneração para todos os efeitos legais.
V ou F: Acordo ou convenção coletiva pode fixar percentual inferior a 30% para periculosidade.;FALSO (entendimento majoritário). O percentual de 30% é fixado por lei (CLT) e não pode ser reduzido por negociação coletiva.
O que é necessário para a empresa contestar laudo pericial de periculosidade?;Apresentar laudo técnico divergente, elaborado por profissional habilitado (Engenheiro de Segurança ou Médico do Trabalho).
V ou F: A caracterização de periculosidade depende de perícia técnica.;VERDADEIRO. Exige laudo técnico de profissional habilitado, salvo quando há acordo entre as partes (art. 195 da CLT).
Quem pode solicitar a perícia de periculosidade?;O empregado, o sindicato ou o Ministério Público do Trabalho, a qualquer tempo.
V ou F: O empregador pode requerer perícia de periculosidade.;VERDADEIRO. Qualquer das partes pode requerer a perícia para caracterizar ou descaracterizar a periculosidade.
O que ocorre se o empregado recusa a opção entre insalubridade e periculosidade?;O juiz determina o adicional mais favorável ao empregado.
V ou F: O adicional de periculosidade é devido ao trabalhador terceirizado exposto ao risco.;VERDADEIRO. Independe do vínculo empregatício, se há exposição ao risco caracterizado, o adicional é devido.
O que são operações perigosas com inflamáveis segundo o Anexo 2?;Produção, transporte, processamento, armazenamento e manuseio de líquidos/gases inflamáveis liquefeitos.
O que é ponto de fulgor?;Menor temperatura em que um líquido libera vapores suficientes para formar uma mistura inflamável com o ar, na presença de fonte de ignição.
V ou F: Gases inflamáveis (como GLP e acetileno) são contemplados pela NR-16.;VERDADEIRO. A NR-16 abrange líquidos inflamáveis e gases liquefeitos inflamáveis.
V ou F: O manuseio de álcool gel em ambiente hospitalar caracteriza periculosidade.;FALSO. Pequenas quantidades de inflamáveis para uso imediato não caracterizam área de risco conforme NR-16.
V ou F: O transporte de dinamite em veículo gera periculosidade apenas ao motorista.;FALSO. Gera periculosidade a todos os trabalhadores que participam do transporte (motorista, escolta, ajudantes).
O que é desfogo (no contexto de explosivos)?;Procedimento de verificação do resultado após detonação de explosivos, para confirmar se houve detonação completa.
O que são fogos falhados?;Explosivos que não detonaram conforme planejado, representando risco elevado de explosão acidental durante verificação.
V ou F: O art. 193, inciso III da CLT (roubos/violência) já foi regulamentado pela NR-16.;Parcialmente. O Anexo 3 trata da matéria, porém regulamentou segurança pessoal/patrimonial dentro do inciso II incluído pela Lei 12.740/2012.
V ou F: Motorista de transporte de valores tem direito ao adicional de periculosidade.;VERDADEIRO. Atividade de transporte de valores configura segurança patrimonial com exposição a violência física.
Quem regulamentou a periculosidade para profissionais de segurança patrimonial?;O Anexo 3 da NR-16, aprovado pela Portaria MTE 1.885/2013.
V ou F: A NR-16 se aplica a trabalhadores rurais.;VERDADEIRO. A NR-16 é aplicável a trabalhadores urbanos e rurais regidos pela CLT.
Qual a periodicidade de revisão do laudo de periculosidade?;Sempre que houver alteração nas condições de trabalho que possam modificar a exposição ao risco.
V ou F: Atividades com exposição a agentes biológicos geram periculosidade.;FALSO. Agentes biológicos geram insalubridade (NR-15), não periculosidade (NR-16).
V ou F: Trabalho em altura é considerado atividade perigosa pela NR-16.;FALSO. Trabalho em altura é regulado pela NR-35, mas não gera adicional de periculosidade pela NR-16.
V ou F: Exposição a produtos químicos cancerígenos gera periculosidade.;FALSO. Produtos químicos podem gerar insalubridade (NR-15), não periculosidade (NR-16).
V ou F: O adicional de periculosidade é compatível com adicional noturno.;VERDADEIRO. São parcelas de natureza diversa e podem ser cumuladas.
V ou F: Periculosidade e horas extras podem ser pagas simultaneamente.;VERDADEIRO. O adicional de periculosidade integra a base de cálculo das horas extras.
O que é descomissionamento no contexto de radiações ionizantes?;Processo de desinstalação, desativação ou encerramento de atividades que envolvem materiais radioativos.
O engenheiro de segurança pode recusar a elaboração de laudo de periculosidade?;Não, desde que habilitado. É atribuição profissional conforme Lei 7.410/1985.
V ou F: A periculosidade pode ser caracterizada por acordo entre as partes sem perícia.;VERDADEIRO. O art. 195 da CLT permite que as partes, mediante acordo, reconheçam a periculosidade sem necessidade de perícia judicial.
V ou F: O simples armazenamento de botijão de GLP na cozinha de restaurante gera periculosidade.;FALSO (em regra). Quantidades para consumo próprio em condições adequadas não caracterizam área de risco pela NR-16.
V ou F: Trabalhador de usina nuclear tem direito ao adicional de periculosidade.;VERDADEIRO. Exposição a radiações ionizantes em usinas nucleares gera adicional de periculosidade.
O que diferencia periculosidade de insalubridade quanto ao risco?;Periculosidade: risco de morte ou lesão grave (dano imediato). Insalubridade: risco à saúde a médio/longo prazo (dano gradual).
Quais os graus de insalubridade vs. periculosidade?;Insalubridade: 10%, 20% ou 40% (mínimo, médio, máximo). Periculosidade: sempre 30%, sem gradação.
V ou F: O adicional de periculosidade pode ser pago com base em acordo coletivo que fixa percentual sobre salário global.;FALSO. A base é o salário-base, sem acréscimos — norma cogente que não pode ser alterada por negociação coletiva.
V ou F: Empregado em home office que executa atividade com inflamáveis recebe periculosidade.;VERDADEIRO (em tese). Se há exposição a agente perigoso no ambiente de trabalho, mesmo remoto, aplica-se a NR-16.
O que a Portaria 1.078/2014 trouxe de novo para o Anexo 4 da NR-16?;Incluiu exceção: no SEC, medidas de proteção coletiva conforme NR-10 (item 10.2.8) eliminam o risco e descaracterizam a periculosidade.
V ou F: Atividades com energia elétrica foram incluídas na CLT pela Lei 7.369/1985.;Inicialmente sim, mas essa lei foi revogada pela Lei 12.740/2012, que incluiu energia elétrica diretamente no art. 193 da CLT.
V ou F: O adicional de periculosidade por energia elétrica é de 30% sobre o salário-base.;VERDADEIRO. É o mesmo percentual de 30% para todas as atividades perigosas.
Qual a relação entre NR-10 e NR-16 no que tange à energia elétrica?;NR-10: medidas de segurança nas instalações elétricas. NR-16 (Anexo 4): define quais atividades com eletricidade são perigosas e geram o adicional.
V ou F: A Lei 14.967/2024 impactou o adicional de periculosidade dos vigilantes.;A Lei 14.967/2024 instituiu o Estatuto da Segurança Privada, revogando legislação anterior, mas manteve a previsão de periculosidade no art. 193 da CLT.
V ou F: O adicional de periculosidade é devido durante todo o contrato, inclusive férias.;VERDADEIRO. Integra a remuneração para todos os efeitos, refletindo em férias, 13º e demais verbas.
