front;back
Riscos 'ocultos' decorrentes de fatores organizacionais podem configurar grave e iminente risco? V ou F?;Verdadeiro. Turnos de revezamento, jornadas excessivas, trabalho noturno, política de remuneração, entre outros.
O que é 'risco ocupacional' segundo a NR 3?;Combinação da probabilidade de ocorrer lesão ou agravo à saúde e da severidade dessa lesão ou agravo.
Quais são as quatro classificações de consequência na NR 3?;Morte/Severa, Significativa, Leve e Nenhuma.
O que caracteriza uma consequência 'Morte/Severa'?;Morte ou lesão/sequela permanente: incapacidade por mais de 30 dias, incapacidade permanente, enfermidade incurável, debilidade permanente, amputação, deformidade permanente.
Incapacidade para as ocupações habituais por mais de 30 dias é classificada como qual consequência?;Morte/Severa (é indicador de consequência Severa).
Queimaduras que recubram mais de 20% do corpo são classificadas como qual consequência?;Morte/Severa (queimaduras graves).
O que caracteriza uma consequência 'Significativa'?;Lesão que implique incapacidade temporária por prazo superior a 15 dias.
Queimaduras que recubram mais de 10% do corpo são classificadas como qual consequência?;Significativa.
O que caracteriza uma consequência 'Leve'?;Lesão que implique incapacidade temporária por prazo igual ou inferior a 15 dias.
Escoriações e pequenos cortes são exemplos de qual classificação de consequência?;Leve.
O que caracteriza uma consequência classificada como 'Nenhuma'?;A condição ou situação de risco não provoca nenhuma lesão ou efeito à saúde.
Quais são as quatro classificações de probabilidade na NR 3?;Provável, Possível, Remota e Rara.
Quando a probabilidade é classificada como 'Provável'?;Quando não há medidas de prevenção ou estas são reconhecidamente inadequadas, e a consequência é esperada com grande probabilidade.
Quando a probabilidade é classificada como 'Possível'?;Quando as medidas de prevenção existentes apresentam desvios ou problemas significativos e não há garantias de manutenção.
Quando a probabilidade é classificada como 'Remota'?;Quando há medidas de prevenção adequadas, porém com pequenos desvios, sem garantia de manutenção permanente.
Quando a probabilidade é classificada como 'Rara'?;Quando há medidas de prevenção adequadas e com garantia de continuidade (perenidade). A consequência não é esperada.
Para classificar a probabilidade como 'Rara', o que deve ser constatado?;A perenidade da proteção, ou seja, que não há possibilidade de ser retirada, burlada ou fraudada.
A frequência da atividade ou exposição ao risco é critério para classificação da probabilidade? V ou F?;Falso. Mesmo que o trabalhador permaneça exposto uma vez ao ano, por tempo reduzido, a situação deve ser considerada.
A classificação como 'Significativa' ou 'Leve' só se aplica a lesões irreversíveis? V ou F?;Falso. Aplica-se mesmo se a lesão for reversível.
A classificação da consequência e da probabilidade deve ser fundamentada por quem?;Pelo Auditor-Fiscal do Trabalho.
O que é o 'excesso de risco' na metodologia da NR 3?;É o quanto o risco atual (encontrado na inspeção) está distante do risco de referência (situação-objetivo após medidas de prevenção).
Quais são os cinco descritores de excesso de risco?;E (Extremo), S (Substancial), M (Moderado), P (Pequeno) e N (Nenhum).
O que é 'risco atual' na NR 3?;A situação encontrada durante a inspeção pelo AFT.
O que é 'risco de referência' na NR 3?;A situação-objetivo esperada após a adoção de medidas de prevenção.
A análise do excesso de risco na NR 3 é quantitativa ou qualitativa?;Qualitativa.
Quando se utiliza a Tabela 3 (exposição individual) da NR 3?;Nos casos de exposição individual ou de reduzido número de potenciais vítimas expostas ao risco avaliado.
Quando se utiliza a Tabela 4 (múltiplas vítimas) da NR 3?;Quando a exposição pode resultar em lesão ou adoecimento de diversas vítimas simultaneamente, ou atingir pessoas fora do local de trabalho.
5 trabalhadores expostos a risco de queda na periferia de obra: usa-se Tabela 3 ou 4?;Tabela 3 (exposição individual), pois cada trabalhador está individualmente exposto ao risco de queda.
Risco de desabamento de prédio afetando a coletividade: usa-se Tabela 3 ou 4?;Tabela 4, pois o risco pode atingir diversas vítimas simultaneamente.
Risco de explosão de caldeira afetando entorno: usa-se Tabela 3 ou 4?;Tabela 4, pois pode afetar trabalhadores, pessoas do estabelecimento e do entorno.
50 costureiras operando máquinas individualmente com riscos ergonômicos: usa-se Tabela 3 ou 4?;Tabela 3, pois a exposição ao risco é individual para cada trabalhadora.
Exposição à Legionella a partir de sistemas de refrigeração: usa-se Tabela 3 ou 4?;Tabela 4, pois pode atingir diversas pessoas simultaneamente, inclusive fora do local de trabalho.
Medidas de isolamento ou controle de engenharia mudam a natureza do perigo? V ou F?;Falso. Raramente mudam a natureza do perigo. Se a pessoa está exposta, a consequência de referência não será diferente da atual.
O que pode alterar a consequência do risco de referência em relação ao risco atual?;A substituição ou eliminação do perigo (e não medidas administrativas ou de engenharia).
Rodízio com menor tempo de exposição a ácido acético altera a consequência do risco de referência? V ou F?;Falso. Medidas administrativas e de engenharia não alteram a natureza do perigo, apenas substituição/eliminação do agente o faz.
Qual artigo da CLT é regulamentado pela NR 3?;Art. 161 da CLT.
Embargo parcial ou total: qual deve ser preferido quando o risco está localizado?;Embargo parcial, aplicado na menor unidade onde for constatado o risco.
O conceito de grave e iminente risco foi incorporado pelos países após qual marco internacional?;Após a publicação e ratificação da Convenção 81 da OIT (1947), sobre Fiscalização do Trabalho.
Pneumoconiose é classificada como consequência de qual nível na NR 3?;Morte/Severa, pois causa perda permanente de função orgânica.
Perda auditiva induzida por ruído (PAIR) é classificada como qual consequência?;Morte/Severa, por ser efeito severo à saúde devido a agente físico com perda permanente.
Mesotelioma por exposição a asbesto é classificado como qual consequência?;Morte/Severa (câncer ocupacional).
Asma ocupacional é classificada como consequência de qual nível?;Morte/Severa.
Dermatite de contato alérgica que cause sensibilização da pele é classificada como qual consequência?;Morte/Severa.
Dermatite de contato irritante é classificada como qual consequência?;Significativa.
Síndrome do túnel do carpo é classificada como qual consequência?;Significativa (efeito à saúde decorrente de exigências físicas do trabalho).
Fratura de osso longo é classificada como qual consequência?;Significativa (fratura complexa ou de osso longo).
Amputação de mão ou braço é classificada como qual consequência?;Morte/Severa.
Amputação de um dedo após a primeira articulação é classificada como qual consequência?;Significativa.
Fraturas múltiplas graves são classificadas como qual consequência?;Morte/Severa.
Ferimentos na cabeça com danos cerebrais permanentes: qual classificação de consequência?;Morte/Severa.
Ferimentos na cabeça com perda de consciência (sem dano permanente): qual classificação?;Significativa.
Paralisia permanente é classificada como qual consequência?;Morte/Severa.
Asfixia é classificada como qual consequência?;Significativa.
Escalpelamento ou desenluvamento: qual classificação de consequência?;Significativa (qualquer grau).
A NR 3 abrange apenas riscos evidentes ou facilmente observáveis? V ou F?;Falso. Abrange também riscos 'ocultos', como os originados de fatores organizacionais.
O que são 'medidas de proteção de urgência' no contexto da NR 3?;São o embargo e a interdição, que devem ser tomados imediatamente quando a saúde e integridade física do trabalhador estão ameaçadas.
Acidente grave segundo o Guia de Análise de Acidentes de Trabalho: incapacidade para atividades habituais por mais de quantos dias?;Mais de 30 dias.
Queimaduras que atinjam toda a face ou mais de que percentual do corpo são consideradas acidente grave?;Mais de 30% da superfície corporal.
O que o AFT deve fazer se a condição encontrada é passível de imediata adequação?;Determinar a paralisação das atividades e adoção imediata de medidas de prevenção/precaução para saneamento do risco, sem gerar riscos adicionais.
O saneamento do risco deve gerar riscos adicionais? V ou F?;Falso. As medidas adotadas para saneamento não devem gerar riscos adicionais.
Quais dois parâmetros combinados expressam o risco na NR 3?;Consequência e probabilidade.
O AFT deve avaliar consequência e probabilidade de forma combinada ou separada?;Separadamente. Deve considerar cada parâmetro de forma independente.
O risco na NR 3 é expresso em termos de quê?;Da combinação das consequências de um evento e da probabilidade de sua ocorrência.
O que é 'evento' para fins da NR 3?;Evento perigoso, exposição a agente nocivo ou exigência da atividade de trabalho.
A probabilidade de ocorrer um acidente depende de quê?;Das medidas de prevenção, caso existam.
Cegueira permanente de um ou ambos os olhos: qual classificação de consequência?;Morte/Severa.
Infecção por Legionella pneumophila: qual classificação de consequência?;Morte/Severa (infecção severa devida a agente biológico).
Intoxicação alimentar por Salmonella: qual classificação de consequência?;Significativa.
Neuropatia periférica por exposição a substâncias perigosas: qual classificação?;Morte/Severa.
Câncer de pulmão ocupacional: qual classificação de consequência?;Morte/Severa.
Ulceração do nariz pela exposição ao cromo: qual classificação?;Morte/Severa.
Ulceração da pele das mãos pela exposição ao cromo: qual classificação?;Significativa.
Lesões por esmagamento com danos permanentes em órgãos internos: qual classificação?;Morte/Severa.
Lesões por esmagamento com dano temporário de órgão interno: qual classificação?;Significativa.
O conceito de grave e iminente risco na NR 3 é adotado com igual acepção pela maioria dos países? V ou F?;Verdadeiro. É adotado com praticamente igual acepção pela maioria dos países.
Quando o AFT constata condição de grave e iminente risco expressamente prevista em NR, qual é a natureza do ato de embargo/interdição?;Ato vinculado (obrigatório), não discricionário.
A Tabela 4 da NR 3 se aplica a acidentes ampliados? V ou F?;Verdadeiro. Aplica-se quando o risco pode atingir diversas vítimas simultaneamente ou pessoas fora do local de trabalho.
Instalação de andaime sobre calçada de pedestres: usa-se Tabela 3 ou 4?;Tabela 4, pois pode atingir pessoas fora do local de trabalho (pedestres).
O embargo/interdição pode ser parcial? V ou F?;Verdadeiro. Pode ser total ou parcial, devendo ser aplicado na menor unidade com risco constatado.
